Node,X,Y,Z,Thickness,Theta,Radius,Alpha
1455.0,3.4773023100000016,-14.591380099999999,13.000000000000002,0.145,193.404255400089,15.000000152593577,
1456.0,4.4441337600000015,-14.326537099999998,13.0,0.145,197.23404312888215,14.999999671814933,
1457.0,5.391116620000002,-13.997709299999999,13.0,0.145,201.06382970055776,15.000000135258222,
1458.0,6.314021590000002,-13.606363299999998,13.0,0.145,204.89361820620047,14.999999696352429,
1459.0,7.2087264100000015,-13.154249199999999,13.0,0.145,208.7234040223622,15.000000282331069,
1460.0,8.07123566,-12.643383999999998,13.0,0.145,212.55319280307566,15.000000135023718,
1461.0,8.8976965,-12.076050799999999,13.0,0.145,216.38297972831572,15.000000197676428,
1462.0,9.68441772,-11.454782499999999,13.0,0.145,220.21276690707296,14.999999623258537,
1463.0,10.427886,-10.782355299999999,13.0,0.145,224.04255194061375,14.999999741481135,
1464.0,11.1247816,-10.061771399999998,13.0,0.145,227.87233919579415,15.000000311785213,
1465.0,11.7719908,-9.296248439999998,13.0,0.145,231.70212739231377,15.0000000817829,
1466.0,12.3666239,-8.489206309999998,13.0,0.145,235.53191629394408,15.000000348593161,
1467.0,12.906024,-7.6442494399999985,13.0,0.145,239.36170338685378,15.000000166317209,
1468.0,13.3877821,-6.765151979999998,13.0,0.145,243.19148795358353,14.999999695652606,
1469.0,13.8097486,-5.855839249999998,13.0,0.145,247.0212766119258,15.000000323901412,
1470.0,14.1700363,-4.920372959999998,13.0,0.145,250.85106340348244,14.999999960293895,
1471.0,14.4670372,-3.962930919999998,13.0,0.145,254.6808510322444,14.999999560762522,
1472.0,14.6994257,-2.987789869999998,13.000000000000002,0.145,258.5106380427874,15.000000140569837,
1473.0,14.8661623,-1.9993042899999982,13.000000000000002,0.145,262.3404256742727,14.999999972465123,
1474.0,14.9665031,-1.0018894699999983,13.000000000000002,0.145,266.17021288359035,14.999999918413549,
1475.0,14.9665031,1.0018894700000018,14.000000000000002,0.145,273.82978711640965,14.99999991841355,
1476.0,14.8661623,1.9993042900000018,14.000000000000002,0.145,277.65957432572736,14.999999972465123,
1477.0,14.6994257,2.9877898700000016,14.000000000000002,0.145,281.4893619572127,15.000000140569837,
1478.0,14.4670372,3.9629309200000016,14.0,0.145,285.3191489677556,14.999999560762523,
1479.0,14.1700363,4.920372960000002,14.0,0.145,289.14893659651756,14.999999960293895,
1480.0,13.8097486,5.855839250000002,14.0,0.145,292.97872338807423,15.000000323901416,
1481.0,13.3877821,6.7651519800000015,14.0,0.145,296.80851204641647,14.99999969565261,
1482.0,12.906024,7.644249440000002,14.0,0.145,300.6382966131462,15.00000016631721,
1483.0,12.3666239,8.489206310000002,14.0,0.145,304.46808370605595,15.000000348593163,
1484.0,11.7719908,9.296248440000001,14.0,0.145,308.29787260768626,15.000000081782902,
1485.0,11.1247816,10.061771400000001,14.0,0.145,312.12766080420585,15.000000311785215,
1486.0,10.427886,10.782355300000003,14.0,0.145,315.95744805938625,14.999999741481137,
1487.0,9.68441772,11.454782500000002,14.0,0.145,319.78723309292707,14.999999623258539,
1488.0,8.8976965,12.076050800000003,14.0,0.145,323.6170202716843,15.00000019767643,
1489.0,8.07123566,12.643384000000001,14.0,0.145,327.44680719692434,15.000000135023722,
1490.0,7.20872641,13.154249200000002,14.0,0.145,331.27659597763784,15.00000028233107,
1491.0,6.31402159,13.606363300000002,14.0,0.145,335.1063817937995,14.999999696352432,
1492.0,5.39111662,13.997709300000002,14.0,0.145,338.93617029944227,15.000000135258224,
1493.0,4.44413376,14.326537100000001,14.0,0.145,342.76595687111785,14.999999671814937,
1494.0,3.47730231,14.591380100000002,13.999999999999998,0.145,346.59574459991103,15.000000152593579,
1495.0,2.49494028,14.791053800000002,13.999999999999998,0.145,350.42553205457614,14.999999983842033,
1496.0,1.5014354,14.924667400000002,13.999999999999998,0.145,354.2553191178975,15.000000175366532,
1497.0,0.501224637,14.9916239,13.999999999999998,0.145,358.0851065088109,15.000000443192894,
1498.0,-0.501224637,14.9916239,13.999999999999998,0.145,1.9148934911890478,15.000000443192894,
1499.0,-1.5014354,14.9246674,13.999999999999998,0.145,5.744680882102443,15.00000017536653,
1500.0,-2.49494028,14.7910538,13.999999999999998,0.145,9.574467945423862,14.99999998384203,
1501.0,-3.47730231,14.5913801,13.999999999999998,0.145,13.40425540008897,15.000000152593577,
1502.0,-4.44413376,14.3265371,14.0,0.145,17.23404312888215,14.999999671814935,
1503.0,-5.39111662,13.9977093,14.0,0.145,21.06382970055779,15.000000135258224,
1504.0,-6.31402159,13.6063633,14.0,0.145,24.893618206200472,14.99999969635243,
1505.0,-7.20872641,13.1542492,14.0,0.145,28.72340402236216,15.000000282331069,
1506.0,-8.07123566,12.643384,14.0,0.145,32.55319280307566,15.000000135023718,
1507.0,-8.8976965,12.0760508,14.0,0.145,36.38297972831572,15.00000019767643,
1508.0,-9.68441772,11.4547825,14.0,0.145,40.21276690707293,14.999999623258537,
1509.0,-10.427886,10.7823553,14.0,0.145,44.04255194061375,14.999999741481135,
1510.0,-11.1247816,10.0617714,14.0,0.145,47.87233919579421,15.000000311785213,
1511.0,-11.7719908,9.29624844,14.0,0.145,51.7021273923138,15.0000000817829,
1512.0,-12.3666239,8.48920631,14.0,0.145,55.53191629394405,15.000000348593163,
1513.0,-12.906024,7.64424944,14.0,0.145,59.361703386853776,15.00000016631721,
1514.0,-13.3877821,6.76515198,14.0,0.145,63.19148795358353,14.999999695652608,
1515.0,-13.8097486,5.85583925,14.0,0.145,67.02127661192583,15.000000323901414,
1516.0,-14.1700363,4.92037296,14.0,0.145,70.85106340348244,14.999999960293895,
1517.0,-14.4670372,3.96293092,14.0,0.145,74.68085103224439,14.999999560762523,
1518.0,-14.6994257,2.98778987,13.999999999999998,0.145,78.51063804278738,15.000000140569837,
1519.0,-14.8661623,1.99930429,13.999999999999998,0.145,82.3404256742727,14.999999972465123,
1520.0,-14.9665031,1.00188947,13.999999999999998,0.145,86.17021288359035,14.999999918413549,
1521.0,-15.0,-6.123233995736777e-17,13.999999999999998,0.145,90.0,15.0,
1522.0,-14.9665031,-1.00188947,13.999999999999998,0.145,93.82978711640962,14.999999918413549,
1523.0,-14.8661623,-1.99930429,13.999999999999998,0.145,97.6595743257273,14.999999972465123,
1524.0,-14.6994257,-2.98778987,13.999999999999998,0.145,101.48936195721265,15.000000140569837,
1525.0,-14.4670372,-3.96293092,14.0,0.145,105.31914896775558,14.999999560762523,
1526.0,-14.1700363,-4.92037296,14.0,0.145,109.14893659651756,14.999999960293895,
1527.0,-13.8097486,-5.85583925,14.0,0.55,112.9787233880742,15.000000323901414,
1528.0,-13.3877821,-6.76515198,14.0,0.55,116.80851204641647,14.999999695652608,
1529.0,-12.906024,-7.64424944,14.0,0.75,120.63829661314622,15.00000016631721,
1530.0,-12.3666239,-8.48920631,14.0,0.75,124.46808370605592,15.000000348593163,
1531.0,-11.7719908,-9.29624844,14.0,0.75,128.2978726076862,15.0000000817829,
1532.0,-11.1247816,-10.0617714,14.0,0.75,132.12766080420582,15.000000311785213,
1533.0,-10.427886,-10.7823553,14.0,0.75,135.95744805938622,14.999999741481135,
1534.0,-9.68441772,-11.4547825,14.0,0.75,139.78723309292704,14.999999623258537,
1535.0,-8.8976965,-12.0760508,14.0,0.145,143.61702027168428,15.00000019767643,
1536.0,-8.07123566,-12.643384,14.0,0.145,147.44680719692434,15.000000135023718,
1537.0,-7.208726409999998,-13.1542492,14.0,0.145,151.27659597763784,15.000000282331067,
1538.0,-6.3140215899999985,-13.6063633,14.0,0.145,155.10638179379953,14.99999969635243,
1539.0,-5.391116619999998,-13.9977093,14.0,0.145,158.93617029944227,15.000000135258222,
1540.0,-4.444133759999998,-14.3265371,14.0,0.145,162.76595687111785,14.999999671814933,
1541.0,-3.477302309999998,-14.5913801,14.000000000000002,0.145,166.59574459991103,15.000000152593577,
1542.0,-2.494940279999998,-14.7910538,14.000000000000002,0.145,170.42553205457614,14.99999998384203,
1543.0,-1.5014353999999983,-14.9246674,14.000000000000002,0.145,174.25531911789753,15.00000017536653,
1544.0,-0.5012246369999982,-14.9916239,14.000000000000002,0.145,178.08510650881095,15.000000443192894,
1545.0,0.5012246370000017,-14.9916239,14.000000000000002,0.145,181.91489349118908,15.000000443192894,
1546.0,1.5014354000000019,-14.924667399999999,14.000000000000002,0.145,185.7446808821025,15.000000175366528,
1547.0,2.4949402800000016,-14.791053799999998,14.000000000000002,0.145,189.57446794542386,14.999999983842029,
1548.0,3.4773023100000016,-14.591380099999999,14.000000000000002,0.145,193.404255400089,15.000000152593577,
1549.0,4.4441337600000015,-14.326537099999998,14.0,0.145,197.23404312888215,14.999999671814933,
1550.0,5.391116620000002,-13.997709299999999,14.0,0.145,201.06382970055776,15.000000135258222,
1551.0,6.314021590000002,-13.606363299999998,14.0,0.145,204.89361820620047,14.999999696352429,
1552.0,7.2087264100000015,-13.154249199999999,14.0,0.145,208.7234040223622,15.000000282331069,
1553.0,8.07123566,-12.643383999999998,14.0,0.145,212.55319280307566,15.000000135023718,
1554.0,8.8976965,-12.076050799999999,14.0,0.145,216.38297972831572,15.000000197676428,
1555.0,9.68441772,-11.454782499999999,14.0,0.145,220.21276690707296,14.999999623258537,
1556.0,10.427886,-10.782355299999999,14.0,0.145,224.04255194061375,14.999999741481135,
1557.0,11.1247816,-10.061771399999998,14.0,0.145,227.87233919579415,15.000000311785213,
1558.0,11.7719908,-9.296248439999998,14.0,0.145,231.70212739231377,15.0000000817829,
1559.0,12.3666239,-8.489206309999998,14.0,0.145,235.53191629394408,15.000000348593161,
1560.0,12.906024,-7.6442494399999985,14.0,0.145,239.36170338685378,15.000000166317209,
1561.0,13.3877821,-6.765151979999998,14.0,0.145,243.19148795358353,14.999999695652606,
1562.0,13.8097486,-5.855839249999998,14.0,0.145,247.0212766119258,15.000000323901412,
1563.0,14.1700363,-4.920372959999998,14.0,0.145,250.85106340348244,14.999999960293895,
1564.0,14.4670372,-3.962930919999998,14.0,0.145,254.6808510322444,14.999999560762522,
1565.0,14.6994257,-2.987789869999998,14.000000000000002,0.145,258.5106380427874,15.000000140569837,
1566.0,14.8661623,-1.9993042899999982,14.000000000000002,0.145,262.3404256742727,14.999999972465123,
1567.0,14.9665031,-1.0018894699999983,14.000000000000002,0.145,266.17021288359035,14.999999918413549,
1568.0,14.966503100000002,1.0018894700000018,15.000000000000002,0.145,273.82978711640965,14.999999918413552,
1569.0,14.866162300000001,1.9993042900000018,15.000000000000002,0.145,277.65957432572736,14.999999972465124,
1570.0,14.699425700000003,2.9877898700000016,15.000000000000002,0.145,281.4893619572127,15.000000140569838,
1571.0,14.467037200000002,3.9629309200000016,15.0,0.145,285.3191489677556,14.999999560762525,
1572.0,14.170036300000001,4.920372960000002,15.0,0.145,289.14893659651756,14.999999960293897,
1573.0,13.809748600000002,5.855839250000002,15.0,0.145,292.97872338807423,15.000000323901418,
1574.0,13.387782100000003,6.7651519800000015,15.0,0.145,296.80851204641647,14.999999695652612,
1575.0,12.906024000000002,7.644249440000002,15.0,0.145,300.6382966131462,15.000000166317212,
1576.0,12.366623900000002,8.489206310000002,15.0,0.145,304.46808370605595,15.000000348593167,
1577.0,11.771990800000001,9.296248440000001,15.0,0.145,308.29787260768626,15.000000081782904,
1578.0,11.124781600000002,10.061771400000001,15.0,0.145,312.12766080420585,15.000000311785216,
1579.0,10.427886000000003,10.782355300000003,15.0,0.145,315.95744805938625,14.999999741481137,
1580.0,9.684417720000003,11.454782500000002,15.0,0.145,319.78723309292707,14.99999962325854,
1581.0,8.897696500000002,12.076050800000003,15.0,0.145,323.6170202716843,15.000000197676432,
1582.0,8.071235660000001,12.643384000000001,15.0,0.145,327.44680719692434,15.000000135023722,
1583.0,7.20872641,13.154249200000002,15.0,0.145,331.27659597763784,15.00000028233107,
1584.0,6.31402159,13.606363300000002,15.0,0.145,335.1063817937995,14.999999696352432,
1585.0,5.39111662,13.997709300000002,15.0,0.145,338.93617029944227,15.000000135258224,
1586.0,4.44413376,14.326537100000001,15.0,0.145,342.76595687111785,14.999999671814937,
1587.0,3.47730231,14.591380100000002,14.999999999999998,0.145,346.59574459991103,15.000000152593579,
1588.0,2.49494028,14.791053800000002,14.999999999999998,0.145,350.42553205457614,14.999999983842033,
1589.0,1.5014354,14.924667400000002,14.999999999999998,0.145,354.2553191178975,15.000000175366532,
1590.0,0.501224637,14.991623900000002,14.999999999999998,0.145,358.0851065088109,15.000000443192896,
1591.0,-0.501224637,14.9916239,14.999999999999998,0.145,1.9148934911890478,15.000000443192894,
1592.0,-1.5014354,14.9246674,14.999999999999998,0.145,5.744680882102443,15.00000017536653,
1593.0,-2.49494028,14.7910538,14.999999999999998,0.145,9.574467945423862,14.99999998384203,
1594.0,-3.47730231,14.5913801,14.999999999999998,0.145,13.40425540008897,15.000000152593577,
1595.0,-4.44413376,14.3265371,15.0,0.145,17.23404312888215,14.999999671814935,
1596.0,-5.39111662,13.9977093,15.0,0.145,21.06382970055779,15.000000135258224,
1597.0,-6.31402159,13.6063633,15.0,0.145,24.893618206200472,14.99999969635243,
1598.0,-7.20872641,13.1542492,15.0,0.145,28.72340402236216,15.000000282331069,
1599.0,-8.071235659999997,12.643384,15.0,0.145,32.55319280307566,15.000000135023718,
1600.0,-8.897696499999999,12.0760508,15.0,0.145,36.38297972831572,15.000000197676428,
1601.0,-9.684417719999999,11.4547825,15.0,0.145,40.21276690707293,14.999999623258537,
1602.0,-10.427885999999999,10.7823553,15.0,0.145,44.04255194061375,14.999999741481133,
1603.0,-11.124781599999999,10.0617714,15.0,0.145,47.87233919579421,15.000000311785213,
1604.0,-11.771990799999998,9.29624844,15.0,0.145,51.70212739231374,15.0000000817829,
1605.0,-12.366623899999999,8.48920631,15.0,0.145,55.53191629394405,15.000000348593161,
1606.0,-12.906023999999999,7.64424944,15.0,0.145,59.361703386853776,15.000000166317209,
1607.0,-13.387782099999999,6.76515198,15.0,0.145,63.19148795358353,14.999999695652606,
1608.0,-13.809748599999999,5.85583925,15.0,0.145,67.02127661192583,15.000000323901412,
1609.0,-14.170036299999998,4.92037296,15.0,0.145,70.85106340348244,14.999999960293893,
1610.0,-14.467037199999998,3.96293092,15.0,0.145,74.68085103224439,14.999999560762522,
1611.0,-14.699425699999999,2.98778987,14.999999999999998,0.145,78.51063804278738,15.000000140569837,
1612.0,-14.866162299999997,1.99930429,14.999999999999998,0.145,82.3404256742727,14.99999997246512,
1613.0,-14.966503099999999,1.00188947,14.999999999999998,0.145,86.17021288359035,14.999999918413549,
1614.0,-14.999999999999998,0.0,14.999999999999998,0.145,90.0,14.999999999999998,
1615.0,-14.966503099999999,-1.00188947,14.999999999999998,0.145,93.82978711640962,14.999999918413549,
1616.0,-14.866162299999997,-1.99930429,14.999999999999998,0.145,97.6595743257273,14.99999997246512,
1617.0,-14.699425699999999,-2.98778987,14.999999999999998,0.145,101.48936195721265,15.000000140569837,
1618.0,-14.467037199999998,-3.96293092,15.0,0.145,105.31914896775558,14.999999560762522,
1619.0,-14.170036299999998,-4.92037296,15.0,0.145,109.14893659651756,14.999999960293893,
1620.0,-13.809748599999999,-5.85583925,15.0,0.55,112.9787233880742,15.000000323901412,
1621.0,-13.387782099999999,-6.76515198,15.0,0.55,116.80851204641647,14.999999695652606,
1622.0,-12.906023999999999,-7.64424944,15.0,0.75,120.63829661314622,15.000000166317209,
1623.0,-12.366623899999999,-8.48920631,15.0,0.75,124.46808370605592,15.000000348593161,
1624.0,-11.771990799999998,-9.29624844,15.0,0.75,128.29787260768623,15.0000000817829,
1625.0,-11.124781599999999,-10.0617714,15.0,0.75,132.12766080420582,15.000000311785213,
1626.0,-10.427885999999999,-10.7823553,15.0,0.75,135.95744805938622,14.999999741481133,
1627.0,-9.684417719999999,-11.4547825,15.0,0.75,139.78723309292704,14.999999623258537,
1628.0,-8.897696499999999,-12.0760508,15.0,0.145,143.61702027168428,15.000000197676428,
1629.0,-8.071235659999997,-12.643384,15.0,0.145,147.44680719692434,15.000000135023718,
1630.0,-7.208726409999998,-13.1542492,15.0,0.145,151.27659597763784,15.000000282331067,
1631.0,-6.3140215899999985,-13.6063633,15.0,0.145,155.10638179379953,14.99999969635243,
1632.0,-5.391116619999998,-13.9977093,15.0,0.145,158.93617029944227,15.000000135258222,
1633.0,-4.444133759999998,-14.3265371,15.0,0.145,162.76595687111785,14.999999671814933,
1634.0,-3.477302309999998,-14.5913801,15.000000000000002,0.145,166.59574459991103,15.000000152593577,
1635.0,-2.494940279999998,-14.7910538,15.000000000000002,0.145,170.42553205457614,14.99999998384203,
1636.0,-1.5014353999999983,-14.9246674,15.000000000000002,0.145,174.25531911789753,15.00000017536653,
1637.0,-0.5012246369999982,-14.9916239,15.000000000000002,0.145,178.08510650881095,15.000000443192894,
1638.0,0.5012246370000017,-14.991623899999999,15.000000000000002,0.145,181.91489349118908,15.000000443192892,
1639.0,1.5014354000000019,-14.924667399999999,15.000000000000002,0.145,185.7446808821025,15.000000175366528,
1640.0,2.4949402800000016,-14.791053799999998,15.000000000000002,0.145,189.57446794542386,14.999999983842029,
1641.0,3.4773023100000016,-14.591380099999999,15.000000000000002,0.145,193.404255400089,15.000000152593577,
1642.0,4.4441337600000015,-14.326537099999998,15.0,0.145,197.23404312888215,14.999999671814933,
1643.0,5.391116620000002,-13.997709299999999,15.0,0.145,201.06382970055776,15.000000135258222,
1644.0,6.314021590000002,-13.606363299999998,15.0,0.145,204.89361820620047,14.999999696352429,
1645.0,7.2087264100000015,-13.154249199999999,15.0,0.145,208.7234040223622,15.000000282331069,
1646.0,8.071235660000001,-12.643383999999998,15.0,0.145,212.5531928030757,15.000000135023718,
1647.0,8.897696500000002,-12.076050799999999,15.0,0.145,216.38297972831572,15.000000197676428,
1648.0,9.684417720000003,-11.454782499999999,15.0,0.145,220.21276690707296,14.999999623258539,
1649.0,10.427886000000003,-10.782355299999999,15.0,0.145,224.04255194061378,14.999999741481135,
1650.0,11.124781600000002,-10.061771399999998,15.0,0.145,227.87233919579415,15.000000311785215,
1651.0,11.771990800000001,-9.296248439999998,15.0,0.145,231.7021273923138,15.000000081782902,
1652.0,12.366623900000002,-8.489206309999998,15.0,0.145,235.5319162939441,15.000000348593163,
1653.0,12.906024000000002,-7.6442494399999985,15.0,0.145,239.36170338685378,15.00000016631721,
1654.0,13.387782100000003,-6.765151979999998,15.0,0.145,243.19148795358356,14.99999969565261,
